ID,Age,Experience,Income,Gender,ZIP Code,Family,Education,Mortgage,Personal Loan,Securities Account,CD Account,Online,CreditCard,marital,default,job,housing,contact,balance
8472,26,1,88,Female,94901,4,2,0,1,0,1,1,1,married,no,blue-collar,yes,cellular,4597
8473,63,37,84,Female,91320,3,3,0,0,0,0,0,0,married,no,management,no,cellular,25856
8474,57,27,64,Female,92220,3,2,0,0,0,0,0,0,married,no,self-employed,no,cellular,0
8475,58,33,28,Female,93305,2,3,0,1,0,0,0,0,married,no,self-employed,no,cellular,1138
8476,28,3,149,Female,94720,2,1,118,0,0,0,1,0,married,no,technician,no,cellular,688
8477,61,37,172,Male,95134,4,1,174,0,0,0,1,1,married,no,technician,no,cellular,104
8478,65,41,42,Male,94612,3,2,0,0,0,0,1,0,married,no,management,no,cellular,2985
8479,33,6,53,Female,92507,1,3,0,0,0,0,1,0,married,no,technician,yes,cellular,588
8480,63,37,149,Female,94305,1,2,0,0,0,0,0,0,single,no,technician,no,telephone,124
8481,43,19,113,Male,91730,1,3,0,0,0,0,1,0,single,no,management,yes,cellular,409
8482,26,2,79,Male,94005,4,3,0,0,0,0,0,0,single,no,services,no,cellular,188
8483,57,31,175,Male,94501,4,2,126,0,0,0,0,0,divorced,no,technician,no,telephone,0
8484,50,25,38,Male,94305,3,1,0,0,0,0,1,0,married,no,self-employed,no,telephone,1464
8485,54,27,120,Male,94117,2,1,0,0,0,0,1,0,married,no,retired,no,telephone,385
8486,59,34,52,Male,94303,4,3,0,0,0,0,0,1,married,no,management,yes,cellular,-892
8487,49,24,42,Male,90277,4,2,0,1,0,0,1,0,married,no,management,yes,cellular,-547
8488,54,30,13,Female,94105,4,3,0,0,0,0,1,0,divorced,no,management,yes,cellular,71
8489,65,39,141,Female,94305,3,2,0,0,0,0,0,0,married,no,technician,no,cellular,465
8490,34,10,131,Female,94550,2,3,236,0,1,0,1,0,married,no,blue-collar,no,cellular,494
8491,31,6,133,Female,92612,1,1,0,0,0,0,0,0,married,no,services,yes,telephone,567
8492,31,6,64,Female,95617,4,3,0,0,0,0,1,0,married,no,management,no,cellular,4728
8493,64,39,49,Female,95014,1,1,0,0,0,0,0,0,single,no,management,no,cellular,1200
8494,52,26,34,Male,92121,1,1,0,0,0,0,1,0,married,no,management,no,cellular,1262
8495,57,33,91,Male,92374,1,1,0,0,0,0,1,0,married,no,self-employed,yes,cellular,584
8496,60,36,195,Female,91711,3,3,0,0,0,0,1,0,divorced,no,management,no,cellular,0
8497,45,18,53,Female,94080,1,1,0,0,0,0,1,0,single,no,technician,no,telephone,0
8498,39,13,39,Male,94608,3,2,0,0,0,0,0,0,married,no,technician,no,cellular,883
8499,25,1,20,Male,93555,3,3,198,0,0,0,1,1,single,no,technician,no,cellular,710
8500,29,4,104,Male,95670,2,2,0,0,0,0,1,0,married,no,services,no,cellular,125
8501,40,15,51,Male,93311,4,1,166,0,0,0,1,1,married,no,housemaid,no,telephone,2705
8502,36,12,154,Male,94704,3,2,0,0,1,0,1,0,married,no,housemaid,no,cellular,15
8503,33,9,38,Male,92717,4,1,0,0,0,0,1,1,married,no,management,no,cellular,0
8504,51,27,12,Male,92037,1,1,136,0,0,0,0,0,divorced,yes,retired,no,cellular,-397
8505,35,9,28,Female,95136,1,3,166,0,0,0,1,0,married,no,housemaid,no,cellular,327
8506,54,28,33,Female,94542,1,1,0,0,0,0,1,0,married,no,blue-collar,no,cellular,-83
8507,29,2,31,Female,91330,3,2,0,0,0,0,0,0,married,no,housemaid,no,cellular,1969
8508,32,8,44,Female,94143,4,2,0,0,0,0,1,0,married,no,technician,no,telephone,-393
8509,37,13,49,Female,91775,3,1,309,0,0,0,0,0,married,no,blue-collar,no,cellular,66653
8510,55,31,134,Female,92703,2,1,103,0,0,0,0,0,married,no,technician,no,cellular,448
8511,30,6,182,Male,92354,3,3,0,0,0,0,1,0,married,no,retired,no,cellular,97
8512,49,23,114,Male,92024,3,2,0,0,0,0,1,0,divorced,no,management,no,cellular,2307
8513,51,26,90,Female,92831,1,2,0,0,0,0,1,0,married,no,services,yes,cellular,8136
8514,65,39,105,Female,92833,2,3,193,0,0,0,1,0,single,no,management,no,cellular,1473
8515,32,8,58,Male,92647,3,1,0,0,0,0,1,0,single,no,technician,no,cellular,303
8516,29,3,53,Male,94304,1,1,366,0,0,0,0,0,married,no,technician,no,cellular,547
8517,46,20,15,Male,90057,2,3,0,0,0,0,1,0,married,no,management,no,cellular,7197
8518,64,39,103,Male,91711,3,3,0,0,0,0,1,0,married,no,blue-collar,no,cellular,147
8519,27,1,58,Male,94523,2,2,0,0,0,0,1,1,single,no,management,no,cellular,454
8520,50,23,83,Male,92130,1,2,0,0,1,0,0,0,single,no,unemployed,no,cellular,6748
8521,33,9,125,Male,92121,4,1,118,0,0,0,1,0,married,no,blue-collar,no,cellular,401
8522,38,12,61,Female,91301,3,1,0,0,0,0,1,0,single,no,technician,yes,cellular,1732
8523,38,11,69,Female,92096,2,1,101,0,0,0,1,1,married,no,management,no,cellular,3
8524,37,11,89,Female,92646,1,2,251,0,0,0,1,0,married,no,blue-collar,no,cellular,456
8525,46,20,70,Female,92182,2,1,0,0,1,0,1,0,single,no,management,no,cellular,51
8526,31,4,39,Female,92131,3,3,0,0,0,0,0,1,single,no,technician,no,cellular,0
8527,35,9,41,Female,94801,3,1,276,0,0,0,1,0,married,no,entrepreneur,no,cellular,687
8528,50,26,148,Male,93720,4,2,0,1,0,1,1,1,married,no,admin.,no,cellular,112
8529,45,21,38,Male,90840,2,3,0,0,0,0,0,0,married,no,management,no,cellular,576
8530,30,6,95,Female,90245,3,2,0,0,0,0,1,0,married,no,blue-collar,no,cellular,240
8531,60,36,129,Female,95035,3,2,0,0,0,0,0,0,married,no,blue-collar,no,cellular,493
8532,31,5,84,Male,93010,4,1,0,0,0,0,1,1,single,no,technician,no,cellular,3586
8533,60,35,29,Male,95035,4,2,0,0,0,0,1,0,married,no,technician,no,cellular,47
8534,36,10,30,Male,95054,2,1,0,0,0,0,0,0,divorced,no,management,no,cellular,869
8535,64,40,90,Male,94928,3,1,0,0,1,1,0,1,single,no,management,no,cellular,4247
8536,29,4,150,Male,93305,1,3,0,0,0,0,1,0,single,no,management,no,cellular,44
8537,58,33,15,Male,90245,2,3,161,0,0,0,1,1,married,no,retired,no,cellular,2774
8538,59,34,13,Male,95831,3,1,149,0,0,0,1,1,single,no,technician,no,cellular,3818
8539,58,33,9,Female,91770,1,3,0,0,0,0,0,1,married,no,management,no,cellular,724
8540,35,10,24,Female,94117,4,1,0,0,0,0,1,1,married,no,self-employed,no,cellular,0
8541,43,17,41,Female,92093,2,2,0,0,0,0,0,0,married,no,management,no,cellular,682
8542,33,7,25,Female,90007,1,1,0,0,0,0,0,1,single,no,technician,no,cellular,0
8543,54,28,49,Female,94102,1,2,0,0,0,0,1,1,married,no,blue-collar,no,cellular,3485
8544,38,12,58,Female,94542,4,3,188,0,0,0,1,0,married,no,technician,yes,cellular,-1041
8545,38,12,141,Male,91423,2,1,116,0,0,0,1,0,married,no,management,yes,cellular,984
8546,57,32,50,Male,93955,3,2,0,0,0,0,0,0,married,no,self-employed,yes,cellular,271
8547,34,10,61,Female,94107,2,1,0,0,0,1,1,1,married,no,housemaid,no,cellular,5421
8548,52,27,65,Female,92834,3,3,0,1,0,0,0,1,married,no,blue-collar,yes,cellular,10
8549,50,24,112,Male,93117,1,1,0,0,0,0,1,1,married,no,retired,no,cellular,7
8550,60,34,19,Male,94551,2,1,0,0,1,1,1,1,married,no,retired,no,cellular,574
8551,26,0,23,Male,92612,4,3,0,0,0,0,0,0,married,no,self-employed,no,cellular,0
8552,56,30,60,Male,94596,4,1,0,0,0,0,1,0,married,no,blue-collar,no,cellular,1271
8553,39,15,30,Male,92131,4,1,0,0,0,0,0,1,married,no,housemaid,no,cellular,4
8554,45,20,144,Male,94025,4,1,0,0,0,0,1,1,married,no,housemaid,no,cellular,519
8555,30,5,118,Male,94720,2,3,0,0,0,0,1,1,married,no,blue-collar,no,telephone,6429
8556,37,11,194,Female,94545,4,2,0,0,1,0,1,0,married,no,management,no,cellular,193
8557,45,19,109,Female,95819,4,3,0,1,0,0,0,0,divorced,no,housemaid,yes,cellular,7296
8558,48,22,174,Female,95053,2,1,0,0,0,0,1,0,married,no,blue-collar,no,cellular,419
8559,65,40,34,Female,90036,1,1,0,0,0,0,0,0,single,no,management,no,cellular,63
8560,46,20,84,Female,91125,4,1,0,0,0,0,1,0,married,no,management,yes,cellular,750
8561,40,16,41,Female,95120,2,1,0,0,1,0,0,0,single,no,management,no,cellular,2944
8562,33,7,92,Male,94706,1,1,0,0,0,0,1,0,married,no,services,no,cellular,4971
8563,40,10,19,Male,95827,3,2,0,0,0,0,0,0,married,no,management,yes,cellular,913
8564,60,35,55,Female,94305,3,3,0,0,0,0,1,1,married,no,blue-collar,yes,cellular,154
8565,51,27,22,Female,91320,4,1,0,0,0,0,1,0,married,no,self-employed,no,cellular,2678
8566,41,16,155,Male,90503,4,3,0,0,0,0,0,1,single,no,management,no,cellular,13763
8567,37,13,72,Male,90250,2,1,0,0,0,0,1,0,married,no,blue-collar,no,cellular,907
8568,35,9,81,Male,95817,3,1,0,0,1,0,0,0,married,no,retired,no,cellular,262
8569,35,11,30,Male,92717,2,1,0,0,0,0,1,0,married,no,blue-collar,no,cellular,2442
8570,46,20,54,Male,90095,4,1,0,0,0,0,1,1,married,no,management,no,cellular,37
8571,60,34,60,Male,95503,2,2,0,1,0,0,1,0,married,no,blue-collar,no,telephone,3122
8572,51,25,68,Male,91711,4,2,0,0,1,0,1,0,divorced,no,management,yes,cellular,1413
8573,31,5,65,Female,93111,3,2,135,0,0,0,1,0,married,no,blue-collar,no,cellular,434
8574,30,6,31,Female,94132,4,2,244,0,0,0,0,0,married,no,technician,no,cellular,1353
8575,32,8,169,Female,95818,4,1,0,0,0,0,1,1,married,no,blue-collar,no,cellular,5
8576,53,27,139,Female,91942,1,1,0,0,0,0,1,0,married,no,blue-collar,yes,cellular,490
8577,33,7,29,Female,90401,2,3,164,0,0,0,1,0,divorced,no,technician,yes,cellular,2323
8578,40,15,43,Female,93524,4,2,81,0,0,0,0,0,married,no,blue-collar,no,cellular,193
8579,57,33,80,Male,95133,1,1,0,0,0,0,1,0,divorced,no,management,yes,cellular,1406
8580,51,26,43,Male,92173,3,1,0,1,0,0,1,0,married,no,services,no,cellular,0
8581,30,4,194,Female,92717,2,2,0,0,1,0,1,0,married,no,management,no,cellular,569
8582,41,15,24,Female,91320,1,3,0,0,0,0,1,0,married,no,blue-collar,no,cellular,185
8583,54,29,32,Male,95616,1,1,0,0,0,0,1,1,married,no,technician,no,cellular,96
8584,42,18,153,Male,94305,3,3,315,1,0,0,1,0,married,no,services,no,cellular,1621
8585,30,6,30,Male,91320,2,1,122,0,0,0,1,0,married,no,retired,yes,cellular,11
8586,60,36,165,Male,94043,2,1,0,0,0,0,1,0,married,no,technician,no,cellular,110
8587,56,30,64,Male,92521,1,1,0,0,0,0,1,0,single,no,management,no,cellular,1914
8588,63,38,15,Male,90404,1,3,140,0,0,0,0,0,married,no,services,no,cellular,4914
8589,56,30,70,Male,92122,1,2,0,0,0,0,1,0,married,no,blue-collar,no,cellular,689
8590,39,9,32,Female,93118,4,1,0,0,0,0,1,1,married,no,management,no,cellular,176
8591,29,5,128,Female,92697,2,1,0,0,0,0,1,0,married,no,blue-collar,no,cellular,1901
8592,28,2,84,Female,94577,4,1,95,0,1,0,1,0,divorced,no,services,no,cellular,127
8593,41,16,62,Female,93407,1,1,0,0,0,0,0,1,married,no,admin.,yes,telephone,3398
8594,28,4,33,Female,91345,4,1,89,0,0,0,1,0,married,no,services,no,cellular,4564
8595,49,25,65,Female,94123,4,1,90,0,1,0,1,0,married,no,blue-collar,no,cellular,1157
8596,30,3,33,Male,92152,1,3,0,1,0,1,1,1,single,no,management,no,cellular,1283
8597,63,37,15,Male,91355,1,3,0,0,0,0,1,1,married,no,housemaid,no,cellular,50
8598,45,18,45,Female,94609,2,3,0,0,0,0,1,1,married,no,admin.,no,cellular,512
8599,40,15,132,Female,94306,4,2,0,0,0,0,1,0,divorced,no,services,no,cellular,297
8600,28,4,29,Male,95747,4,1,0,0,0,0,1,0,divorced,no,management,no,cellular,-173
8601,62,38,65,Male,96150,2,2,105,0,0,0,0,0,married,no,self-employed,no,cellular,3396
8602,38,12,52,Male,95616,4,2,100,0,0,0,0,1,married,no,unemployed,no,cellular,3335
8603,32,7,64,Male,91355,1,1,0,0,1,0,1,0,married,no,unemployed,no,cellular,0
8604,58,32,73,Male,94115,4,2,0,0,0,0,0,0,married,no,management,no,cellular,324
8605,33,3,20,Male,94110,4,1,0,0,0,0,1,1,married,no,self-employed,yes,cellular,8402
8606,60,34,44,Male,94707,4,1,282,1,0,1,1,1,single,no,management,no,cellular,2306
8607,34,8,79,Female,92131,2,1,0,0,0,0,0,0,divorced,no,management,no,cellular,0
8608,38,14,104,Female,94720,1,1,0,0,0,0,0,0,married,no,blue-collar,no,cellular,0
8609,44,20,88,Female,91604,2,1,209,0,0,0,0,0,single,no,self-employed,no,cellular,1225
8610,56,26,51,Female,91326,1,1,0,0,0,0,1,0,single,no,services,no,cellular,987
8611,37,11,61,Female,90291,1,2,0,0,0,0,0,0,married,no,management,yes,cellular,6
8612,45,19,23,Female,95818,2,1,249,0,0,0,1,1,married,no,blue-collar,no,cellular,5450
8613,44,20,38,Male,95521,2,1,0,0,0,0,0,0,divorced,no,management,no,cellular,0
8614,37,13,75,Male,94305,3,1,0,0,0,0,0,0,married,no,management,no,cellular,52
8615,47,21,42,Female,92807,3,3,0,0,0,0,1,0,married,no,admin.,no,cellular,1979
8616,51,25,45,Female,94707,1,3,0,0,0,0,1,1,single,no,management,no,cellular,1635
8617,63,38,59,Male,92130,2,1,0,0,0,0,0,1,married,no,blue-collar,no,cellular,2227
8618,61,31,130,Male,95051,2,2,0,0,0,0,1,0,married,no,management,no,cellular,927
8619,43,18,9,Male,94306,3,1,0,0,0,0,0,0,single,no,management,no,cellular,1117
8620,41,15,62,Male,95014,3,3,0,0,0,0,1,0,single,no,management,yes,cellular,-217
8621,59,35,202,Male,94305,4,3,91,0,0,0,0,0,single,no,management,no,cellular,1077
8622,29,5,162,Male,94720,1,3,0,0,0,0,0,1,single,no,technician,no,cellular,332
8623,32,6,93,Male,94085,2,2,0,0,0,0,0,0,divorced,no,management,no,cellular,624
8624,64,39,145,Female,94551,2,1,0,0,0,1,1,1,single,no,admin.,no,cellular,1535
8625,50,25,99,Female,92677,4,3,98,0,1,1,0,1,married,no,housemaid,no,cellular,211
8626,35,11,148,Female,93117,2,1,145,0,0,0,0,1,married,no,technician,no,cellular,2242
8627,34,10,154,Female,94720,1,2,0,0,0,0,1,0,married,no,housemaid,no,cellular,1000
8628,58,34,149,Female,94304,4,3,0,0,0,0,1,0,divorced,no,management,no,cellular,3324
8629,41,15,69,Female,94122,3,2,135,0,0,0,0,0,married,no,blue-collar,yes,cellular,362
8630,37,11,30,Male,91320,4,1,0,0,0,0,1,0,married,no,management,no,cellular,288
8631,35,8,48,Male,95616,1,2,150,0,0,0,0,0,married,no,management,no,cellular,4112
8632,45,20,42,Female,94720,4,3,0,0,0,0,1,0,married,no,entrepreneur,no,cellular,489
8633,53,29,132,Female,93407,3,3,0,0,0,0,1,1,married,no,retired,yes,cellular,8121
8634,53,27,81,Male,92521,1,3,0,0,0,0,1,0,married,no,blue-collar,no,cellular,3206
8635,54,29,60,Male,95831,3,1,0,0,0,0,1,1,single,no,technician,yes,cellular,796
8636,28,3,45,Male,94112,4,2,0,0,0,0,0,0,married,no,housemaid,no,cellular,1100
8637,58,28,70,Male,90089,1,1,169,0,0,0,0,0,single,no,technician,yes,cellular,473
8638,47,21,71,Male,91711,1,3,0,0,0,0,0,1,married,no,management,no,cellular,0
8639,24,-3,28,Male,94005,1,3,280,0,0,0,0,0,married,no,technician,no,telephone,219
8640,27,1,83,Male,90095,3,3,99,1,0,1,1,0,married,no,admin.,no,cellular,1101
8641,42,18,131,Female,94025,4,1,78,0,0,0,1,0,single,no,technician,no,cellular,0
8642,50,26,82,Female,92614,2,2,0,0,0,0,0,0,married,no,technician,no,cellular,1219
8643,41,16,79,Female,94025,2,3,0,0,0,0,1,1,married,no,technician,no,cellular,5641
8644,46,21,51,Female,92626,4,2,111,1,1,1,1,0,married,no,technician,no,telephone,804
8645,46,20,111,Female,92121,2,1,264,0,0,0,1,1,married,no,management,no,telephone,3797
8646,51,25,93,Female,90089,3,3,113,0,0,0,0,1,married,no,technician,no,cellular,1018
8647,59,35,73,Male,94305,3,2,117,0,0,0,0,0,married,no,self-employed,no,cellular,3
8648,58,33,24,Male,92182,2,2,325,1,0,0,1,0,married,no,technician,no,cellular,335
8649,37,11,64,Female,91711,3,1,0,0,0,0,0,1,married,no,blue-collar,yes,telephone,1798
8650,39,14,104,Female,94583,1,1,0,0,0,0,0,0,married,no,blue-collar,no,cellular,1404
8651,47,22,38,Male,91942,3,3,121,1,0,0,1,0,single,no,management,no,telephone,0
8652,51,26,191,Male,92103,2,3,138,0,0,0,0,1,married,no,management,no,cellular,13044
8653,64,34,53,Male,92697,4,3,0,0,0,0,0,1,married,no,blue-collar,no,telephone,199
8654,59,35,74,Male,92691,3,1,0,0,0,0,0,1,single,no,technician,no,telephone,389
8655,55,29,21,Male,95747,4,1,0,0,0,0,1,0,married,no,management,yes,cellular,2935
8656,57,32,80,Male,94107,1,1,77,0,0,0,1,0,single,no,management,no,telephone,1097
8657,59,33,41,Male,92407,1,1,0,0,0,0,0,1,married,no,blue-collar,no,cellular,0
8658,42,17,79,Female,93106,2,3,251,1,0,0,1,0,married,no,housemaid,no,telephone,813
8659,34,9,141,Female,90245,1,3,0,0,0,1,1,1,married,no,management,yes,cellular,5124
8660,41,14,32,Female,92121,4,2,112,0,0,0,1,1,single,no,management,no,cellular,350
8661,43,13,38,Female,90840,2,1,0,0,0,0,0,0,married,no,retired,no,cellular,0
8662,53,29,85,Female,94305,4,3,98,0,1,0,0,0,married,no,technician,no,cellular,1629
8663,47,21,93,Female,94720,2,1,0,0,0,0,1,0,married,no,management,no,cellular,41630
8664,49,23,140,Male,90504,1,1,138,0,0,0,0,0,single,no,management,no,cellular,134
8665,35,9,69,Male,94002,1,1,0,0,0,0,1,0,single,no,management,no,cellular,1541
8666,52,27,32,Female,95039,1,3,0,0,0,0,0,0,divorced,no,services,no,cellular,796
8667,53,28,61,Female,94063,4,1,0,0,0,0,1,0,married,no,technician,yes,cellular,602
8668,48,22,125,Male,94923,4,2,0,0,0,0,1,0,married,no,self-employed,no,cellular,129
8669,35,8,30,Male,95023,4,1,158,0,0,0,1,1,married,no,technician,yes,cellular,79
8670,52,26,104,Male,90095,3,3,0,0,0,0,1,0,divorced,no,management,no,cellular,1064
8671,60,35,24,Male,95616,4,1,0,0,1,0,0,1,married,no,housemaid,no,telephone,1211
8672,33,7,22,Male,94706,4,3,0,0,1,0,0,0,divorced,no,technician,no,cellular,236
8673,38,12,59,Male,90058,4,3,109,0,0,0,1,0,married,no,management,no,cellular,429
8674,29,4,120,Male,92126,4,3,0,0,0,0,0,0,married,no,management,no,cellular,1253
8675,35,9,164,Female,91125,4,1,0,0,0,0,1,0,married,no,services,no,cellular,392
8676,26,2,60,Female,94577,2,1,0,0,0,0,1,0,married,no,management,no,telephone,0
8677,48,24,43,Female,92121,4,3,164,0,0,0,1,0,divorced,no,admin.,no,cellular,985
8678,43,19,70,Female,94118,4,3,0,0,0,0,0,1,married,no,management,no,cellular,1764
8679,60,35,51,Female,91711,4,3,0,0,0,0,1,0,married,no,blue-collar,no,cellular,9202
8680,27,3,59,Female,90029,3,2,0,0,1,0,1,0,divorced,no,technician,no,cellular,3628
8681,38,13,129,Male,92806,3,3,0,0,0,0,1,0,married,no,technician,no,cellular,23876
8682,40,15,22,Male,94305,3,2,0,0,0,0,0,0,married,no,technician,no,cellular,139
8683,38,14,29,Female,94806,3,2,131,0,0,0,1,0,divorced,no,management,no,cellular,3575
8684,50,25,18,Female,92110,3,2,0,0,0,0,0,1,single,no,technician,no,cellular,82
8685,38,13,65,Male,94306,2,3,391,1,1,1,1,0,divorced,no,management,no,cellular,302
8686,34,9,65,Male,92121,3,2,0,0,0,0,1,1,divorced,no,technician,no,cellular,2870
8687,42,16,38,Male,92373,1,1,0,0,0,0,0,0,married,no,retired,yes,telephone,0
8688,60,34,110,Male,90089,3,2,88,0,0,0,1,0,married,no,management,no,telephone,3732
8689,62,37,22,Male,94542,4,1,129,0,0,0,1,1,married,no,technician,yes,cellular,0
8690,59,33,43,Male,90095,4,3,0,0,0,0,0,0,married,no,management,no,cellular,3779
8691,49,25,30,Male,94536,1,1,0,0,0,0,1,0,married,no,housemaid,no,cellular,0
8692,49,23,134,Female,94304,2,3,0,0,0,0,0,1,married,no,management,no,cellular,1969
8693,36,11,32,Female,90623,1,1,0,0,0,0,1,0,married,no,technician,yes,cellular,239
8694,33,9,139,Female,93720,3,3,0,0,0,0,1,0,married,no,management,no,cellular,2883
8695,43,17,45,Female,92069,2,1,0,0,0,0,0,0,single,no,management,yes,cellular,2143
8696,53,27,62,Female,90057,1,3,0,1,0,1,1,0,married,no,management,no,cellular,10639
8697,57,31,51,Female,92843,4,1,0,0,1,0,0,0,single,no,management,yes,cellular,41
8698,53,27,93,Male,92120,2,1,196,0,0,0,0,0,single,yes,management,yes,cellular,-55
8699,60,35,122,Male,94550,2,1,0,0,0,0,1,0,married,no,management,yes,cellular,1134
8700,34,10,45,Female,95605,4,1,617,1,0,0,0,0,married,no,management,no,cellular,3913
8701,51,26,179,Female,90740,1,1,0,0,0,0,0,0,married,no,management,no,cellular,42
8702,36,12,64,Male,91207,1,1,123,0,0,0,1,0,single,no,technician,no,cellular,2481
8703,63,39,41,Male,92373,3,1,0,0,0,0,1,1,married,no,technician,yes,cellular,14148
8704,37,13,58,Male,90401,1,3,0,0,0,0,1,0,married,no,blue-collar,no,cellular,548
8705,57,33,64,Male,94720,2,1,0,0,0,1,1,1,married,no,technician,no,cellular,376
8706,52,27,28,Male,95929,1,1,0,0,1,0,1,0,married,no,blue-collar,no,cellular,1350
8707,38,8,21,Male,90277,4,1,0,0,0,0,1,1,divorced,no,technician,yes,cellular,431
8708,61,35,60,Male,94550,1,1,167,0,0,0,1,0,married,no,management,no,cellular,3115
8709,31,5,78,Female,91741,1,3,0,0,1,0,1,0,married,no,blue-collar,no,cellular,4660
8710,39,13,59,Female,93720,3,1,0,0,0,0,0,1,married,no,housemaid,no,cellular,0
8711,38,12,59,Female,93437,2,3,0,0,0,0,1,0,married,no,blue-collar,yes,cellular,8139
8712,46,22,83,Female,90630,3,3,0,0,0,0,1,0,married,no,self-employed,no,cellular,0
8713,48,22,128,Female,95054,1,2,0,1,0,0,1,0,married,no,services,no,cellular,4994
8714,58,33,95,Female,91335,2,2,0,1,0,0,1,0,single,no,management,no,cellular,11821
8715,50,25,160,Male,95670,4,3,190,0,0,0,1,0,single,no,technician,no,cellular,548
8716,67,41,78,Male,90034,3,2,0,0,0,0,0,1,married,no,management,yes,cellular,473
8717,36,11,184,Female,90266,1,2,248,0,0,0,0,0,single,no,technician,no,cellular,53
8718,30,4,30,Female,92717,3,2,82,1,0,0,0,0,married,no,management,no,cellular,0
8719,58,33,51,Male,92007,1,1,0,1,1,1,1,0,divorced,no,management,no,cellular,254
8720,43,18,35,Male,90034,1,1,0,1,0,0,0,0,married,no,blue-collar,yes,cellular,9804
8721,31,1,74,Male,90089,4,1,0,1,0,0,0,0,married,no,blue-collar,no,cellular,47
8722,37,11,43,Male,95039,1,2,0,0,0,0,1,1,married,no,blue-collar,no,cellular,583
8723,49,22,23,Male,95616,1,3,0,0,0,1,1,1,married,no,management,yes,cellular,2226
8724,27,1,20,Male,91330,2,1,402,0,0,0,1,0,single,no,technician,no,cellular,199
8725,50,25,112,Male,94110,3,2,0,0,0,0,1,1,single,no,technician,no,cellular,4414
8726,46,20,74,Female,90064,1,1,0,0,0,0,1,0,single,no,technician,yes,cellular,19
8727,49,23,65,Female,92374,4,2,0,0,0,0,1,0,married,no,entrepreneur,no,cellular,598
